1.702950364314646525e-01 -2.698278498532438383e-02 2.176035282063667198e-01 -1.385022487639713529e-01 -4.495517969441738780e-03 -3.043657763291097301e-02 3.253765179006661706e-02 -2.342681686026218749e-02 -5.283003051367792489e-03 -7.141481949641958094e-05 -1.860634812411561187e-02 3.501033397189153018e-02 2.301759388870652789e-02 4.309955228190815932e-03 -3.623518830855587680e-02 -9.370740567356235576e-03 -2.380333013777385931e-02 2.274155389671934577e-02 -8.060742914880328694e-03 1.592295071992679695e-02 6.277979427199832305e-03 1.042544697248564897e-02 -1.249371936090236217e-02 -2.324923630560156093e-02 -1.703391476219989070e-02
-2.698278498532437342e-02 1.730387353151909280e-01 -1.724871052357546466e-02 -1.267893944932479144e-01 -6.288221095545911549e-03 2.369064053817021304e-03 2.726729559283542874e-03 -2.173233617876674413e-03 -9.868425077016216435e-03 3.290316755797984688e-03 -2.586656421205592304e-02 6.675700572521784011e-03 -5.289151680166682273e-03 7.152072252060893628e-03 8.879882182689480263e-03 -2.754428829006849017e-02 -4.203113378709111454e-03 -6.186611811111950888e-03 -9.697967953532341673e-03 -1.432107685486512863e-02 2.686983824373209012e-02 -1.057097357620074424e-02 -7.012114815731810072e-03 -2.811425177822681268e-02 2.628879192060007766e-02
2.176035282063660536e-01 -1.724871052357669285e-02 1.309542535834197530e+01 9.727410456517254778e-02 2.604275010189760486e-01 1.098191542340580112e-01 -2.125476459077018099e-01 5.064047742143576447e-02 3.495729198700175261e-02 4.510591475094786335e-02 -5.280416676129076614e-02 5.525371062242422776e-02 -8.593783086790414416e-02 -1.827797206754526727e-01 -3.250029164524367159e-02 -4.599794733346351111e-02 -1.189617571528226309e-01 5.958261151755681745e-02 -1.812631061649212505e-01 2.428839735563272373e-01 -2.427908982741635580e-01 -2.576811996126958104e-01 7.574644964002059944e-02 2.023113568382050309e-01 2.354090414777092535e-02
-1.385022487639712696e-01 -1.267893944932479422e-01 9.727410456517093795e-02 8.258199726254607853e+00 6.523744385078392161e-02 3.514265614496261264e-02 1.264837898844016484e-02 -5.474565415908069083e-02 -5.572348432850238696e-03 1.648280107940283401e-01 -4.555707210150468367e-02 1.580849505879464989e-01 2.613868919253953607e-02 3.308639310061156635e-02 5.946167528858283674e-02 2.847384503388255550e-01 -4.883823263823507815e-02 -7.290918943110891864e-03 -1.396993867875817863e-01 1.037667947869703455e-01 -1.232086044252033025e-01 2.682675054335395548e-02 1.146665429677196230e-01 1.948609448930794796e-01 2.600845895723163242e-02
-4.495517969441741382e-03 -6.288221095545924559e-03 2.604275010189754380e-01 6.523744385078396324e-02 1.236982267133397984e-01 -1.049417389867569189e-02 1.118468945297331103e-02 1.505720192046794415e-02 -3.891866817367105758e-03 5.766255580099274251e-04 -1.307286178034651990e-02 -2.030116540318603873e-03 -8.765951424671179423e-04 -1.154280903653940107e-02 -2.040211131558251380e-03 -9.894991467775934857e-03 6.931676176337211656e-03 -1.316725499778579646e-02 2.018882297733912839e-02 2.631765295973971519e-02 1.606137090390503952e-02 1.811078192621232499e-02 -2.954527082343888847e-02 6.942192256042561960e-03 8.383873113293257716e-05
-3.043657763291097301e-02 2.369064053817016534e-03 1.098191542340580806e-01 3.514265614496224488e-02 -1.049417389867569883e-02 1.658887498153369944e-01 -5.120512428332145601e-03 -1.423237391443266629e-03 -2.165931100468694928e-02 1.913626023912179744e-02 2.043468595291833556e-02 -1.147168980277285012e-02 -2.122849578955738822e-02 3.297197261282057597e-03 1.515328201270912944e-03 -1.066256261046620059e-02 3.426159488871324127e-02 -2.331744384624966082e-02 -1.654030785596378658e-02 9.782577691896840802e-03 -1.023628408833892993e-02 -1.536712522942426662e-02 -1.459005269490261207e-02 1.032391978074405532e-02 -5.563664839121499998e-03
3.253765179006664482e-02 2.726729559283565859e-03 -2.125476459077020597e-01 1.264837898843980922e-02 1.118468945297329369e-02 -5.120512428332160346e-03 1.806928860648406576e-01 -2.567525066161040204e-02 2.313400581190337008e-02 3.004914398048386115e-02 -3.137669075149814718e-02 5.344653058160531720e-04 -3.041198264174808930e-02 1.307817635444603020e-02 2.338161566485879965e-03 -3.635015333602728896e-03 3.304303425475110106e-02 2.827017384188231994e-02 -8.339531642620002854e-04 3.600585204450267723e-02 -1.203776936451540942e-02 1.057871566573299893e-02 1.087902720590879294e-02 -3.294845249041228850e-04 -1.518309839567493240e-03
-2.342681686026218749e-02 -2.173233617876670076e-03 5.064047742143568120e-02 -5.474565415908053817e-02 1.505720192046794415e-02 -1.423237391443262726e-03 -2.567525066161039857e-02 1.294352970293014271e-01 -5.859250992745622562e-03 -1.900628044432840433e-02 2.523321646353119535e-02 1.945430677010012016e-02 3.927672634728869398e-03 3.117395747980555767e-03 3.023797873466711229e-03 6.857314856649887949e-03 -1.264730503750056967e-02 7.301239912693181615e-03 5.573949850977194011e-03 7.982287899441497335e-06 -3.059865406086320107e-03 1.957922864435822016e-02 3.598549538855715796e-02 4.165302713231324762e-03 3.088539148364519149e-02
-5.283003051367804632e-03 -9.868425077016202557e-03 3.495729198700173179e-02 -5.572348432850507578e-03 -3.891866817367097085e-03 -2.165931100468694234e-02 2.313400581190334232e-02 -5.859250992745626899e-03 1.432287860294464699e-01 -6.095062273804078418e-03 -2.592067221484408573e-02 2.180377126056495807e-02 -2.072743756733675183e-02 1.037911376504177183e-02 -1.853176008547496173e-02 7.945702262468301233e-03 1.734426538955647495e-02 -9.359037879517497632e-03 -7.234088223764078944e-03 5.409808183920145931e-03 2.549029534989682294e-02 -2.205160877623877063e-03 -1.639812656233343574e-02 -9.589275783571639617e-04 1.127615128730473197e-02
-7.141481949643179177e-05 3.290316755797982086e-03 4.510591475094710701e-02 1.648280107940282291e-01 5.766255580099140894e-04 1.913626023912179744e-02 3.004914398048389237e-02 -1.900628044432840433e-02 -6.095062273804068009e-03 1.460389820706546327e-01 -2.047252697401459598e-02 -1.853098790097613968e-02 -8.151736054428856959e-03 -8.903623737137936894e-03 1.204128959813789701e-02 1.280937365735487082e-02 4.407988409403947971e-04 -1.892495643473194808e-02 2.072064761670945696e-03 4.640980421709234652e-03 5.889316134925376769e-03 -1.574788125084372950e-02 -1.503729283903279014e-02 3.136091684000858609e-02 -2.743770609032091315e-02
