7.876464637264954036e-03 9.988123462304310252e-01 1.729224991968242656e-02 9.417661546136324446e-03 6.973327411838991380e-03 1.373891016881849045e-02 3.523662904203490182e-02 6.238383752455061056e-03 2.153039267132833903e-02 -3.077839598852885258e-02
2.251587467920444785e-02 2.758170623637351548e-02 6.287370762579072396e-03 5.717186920937913789e-04 -1.389165095181653549e-02 2.204068685111041509e-02 6.747769078839620412e-03 -8.352571455906721704e-03 9.992457387304816141e-01 -1.439009516266122161e-02
-1.056243483926441566e-02 1.677764412797386542e-02 -9.304530334065707481e-03 -9.997544614056645962e-01 1.699490522833951162e-02 -4.259486384890421445e-03 1.235360168283893565e-03 1.334072560587650294e-02 -5.420557944211634553e-03 -2.506674232852548409e-03
-2.699566642648113142e-03 3.963634127520209403e-03 -1.089466009437821924e-03 -9.552421875883379890e-03 -1.689453119385166471e-02 -9.991709268244644004e-01 -2.150411338836396083e-02 6.279818395855268215e-03 -7.573923898848519687e-03 8.836438118101854963e-03
4.189967770153024858e-03 1.238203293464822975e-02 2.406181287583203723e-02 3.769529059960748368e-03 9.991485558885664364e-01 7.671199085505281748e-03 -6.677844846913289119e-03 -1.257699097731274172e-03 -4.326579314449881600e-03 -6.852726073578534471e-01
-3.922964549237082169e-03 -5.585185632495708909e-03 1.928517162133041793e-02 -1.511040400327153151e-02 -2.129438256607623856e-02 9.026494923795163119e-03 -1.912863174856358622e-02 7.164092133421650077e-01 1.149621631458627030e-02 -7.232073008372185141e-01
4.340993152145976829e-03 -4.779415409824141169e-03 3.903691109012859435e-03 6.851770497466151688e-04 -1.277475211399752703e-02 1.476215733310089727e-02 6.514106136687077830e-01 6.972411815789852918e-01 1.708610537471447199e-02 -7.765118034294467286e-02
-8.607703606879273800e-03 3.062545262517435765e-02 6.951110538716227527e-01 -6.205682190807753837e-03 4.111228492859176839e-03 -1.640545573252574080e-02 7.571952379134985200e-01 -7.576225815085066949e-03 -7.934155865308814863e-04 2.786665070441516571e-03
7.233854608365583028e-01 -1.166666204185013963e-03 7.178816429933174703e-01 -5.402160563981618820e-03 -2.259085195599162387e-03 1.591610584153143812e-02 -6.476090738654215369e-03 8.461061756238674736e-03 2.146110858502075017e-02 -9.125615693023588285e-03
6.898548664676042996e-01 1.301212712963225292e-02 -8.609749808936743853e-03 -2.279654278814392679e-04 -1.573706867133483137e-02 9.168349736208471906e-03 -1.077222094550623135e-02 1.248636126303907454e-02 7.322778417905919345e-03 -3.626967787034550417e-03
