9.404681083108580586e-02 1.668917487241369513e-01 -3.233811278463057104e-02 -4.814417192769238595e-03 4.466236390466798989e-02 1.011338448407359154e-02 2.844552862050594641e-02 3.190680119466015197e-03 -1.867161356469621350e-02 -8.346070772754529341e-03
1.668917487241371733e-01 9.153554498157459918e+00 -2.495965719502030999e-01 -1.716169111229380040e-01 -3.196928145752350042e-02 -1.574178968596688932e-01 -1.833063366912902059e-01 1.153819873397539802e-01 3.175217655235831882e-01 6.265046705944131433e-02
-3.233811278463055716e-02 -2.495965719502028224e-01 1.022740660080158764e-01 -1.782528207431522890e-02 -2.861976326762958808e-02 -4.197572314251790280e-04 1.545038890472048149e-02 -7.964074113307566261e-03 1.782677070920385062e-02 2.260330732671708698e-02
-4.814417192769243799e-03 -1.716169111229380317e-01 -1.782528207431523584e-02 6.212011933503536892e-02 -1.855561952324790917e-02 -1.761165944593504756e-02 1.325630073618082501e-04 -9.861712285785858428e-03 -3.278630808265652757e-02 -7.194784532837620455e-03
4.466236390466799683e-02 -3.196928145752395839e-02 -2.861976326762956380e-02 -1.855561952324790570e-02 7.221659194697881146e-02 4.383359729953416155e-03 3.581517983919983716e-02 -8.658942966239818392e-03 2.097802930073241340e-02 -5.056098570961052932e-03
1.011338448407358981e-02 -1.574178968596686434e-01 -4.197572314251638492e-04 -1.761165944593504756e-02 4.383359729953416155e-03 1.126148942998190239e-01 -1.879307164882284414e-02 1.450596702775445654e-02 8.678246736425559993e-03 -3.442766623160606332e-02
2.844552862050596029e-02 -1.833063366912905667e-01 1.545038890472049536e-02 1.325630073618010944e-04 3.581517983919983023e-02 -1.879307164882284761e-02 5.959575200673428858e-02 -8.692998932669032675e-03 -9.846439856713136429e-03 2.182345964749992512e-02
3.190680119466000018e-03 1.153819873397541329e-01 -7.964074113307578404e-03 -9.861712285785861898e-03 -8.658942966239828801e-03 1.450596702775445654e-02 -8.692998932669048287e-03 9.075365441486814289e-02 -6.035389281245313008e-03 -4.195521851893019988e-02
-1.867161356469618921e-02 3.175217655235832992e-01 1.782677070920386103e-02 -3.278630808265650676e-02 2.097802930073243768e-02 8.678246736425539176e-03 -9.846439856713106939e-03 -6.035389281245320814e-03 1.307197414151637926e-01 -1.704130916008665328e-02
-8.346070772754511993e-03 6.265046705944102290e-02 2.260330732671706963e-02 -7.194784532837618721e-03 -5.056098570961052932e-03 -3.442766623160605638e-02 2.182345964749992859e-02 -4.195521851893017906e-02 -1.704130916008668450e-02 1.221038715848383888e-01
