1.158167833872635022e+01 -1.757535851874501565e-01 2.685533091879180670e-02 -1.113965758330380668e-01 2.278587636410105144e-02 -2.960111216738382789e-02 1.086354515197154869e-02 2.638474005748631460e-02 8.161230010131817481e-02 5.879560462191078807e-02 -9.174951261004159198e-02 -7.213413051407559229e-02 -9.456010002649452295e-02 -1.248041409106557219e-02 7.567873726439282300e-02 1.047961689170230463e-02 1.299478582221467449e-01 5.984119092208022017e-03 1.907214384591687448e-02 6.547963668634636247e-02 4.107254478018085297e-02 -1.313167115991550025e-02 1.408815736570248590e-04 2.733912356478140904e-02 -2.459899701739983596e-02
-1.757535851874501009e-01 9.267407748472860973e+00 2.698166150275092129e-02 3.707709341926845349e-03 3.052916114263984695e-03 5.018957639555920308e-02 6.579125453672571289e-02 7.771980965648538076e-02 1.000048593763394056e-01 4.852612100752091984e-02 -1.413530038403342133e-02 -2.488713349751177709e-02 -3.072662540426669697e-02 -1.655340333767913244e-02 9.457822324923310930e-02 4.680839337013540519e-02 -9.440988639465081045e-02 5.086639233867901178e-02 5.720026183237835599e-02 1.022374273774082631e-01 9.721208356714150511e-02 -2.372432386323513123e-02 5.689134844047943722e-04 8.401811291778557567e-02 -8.646704595415624639e-02
2.685533091879181711e-02 2.698166150275091782e-02 1.718647295494081240e-01 -2.268722013052456785e-02 2.652395845598837579e-02 7.016576636282224888e-03 8.404876266706133234e-03 1.034674852020215675e-02 1.704625606271478744e-02 8.541738603004403463e-03 1.085520793212478574e-02 1.847965798272069998e-02 -2.505645755794081320e-03 -3.847079204442051172e-03 -1.025949587027282298e-02 1.580911427839407773e-02 -1.848631199463084129e-02 -5.962456719743234289e-03 1.164240684074502145e-02 -2.071128514174568058e-02 -1.222339329440707591e-02 -5.448535557918953234e-03 7.396226971634415823e-03 -2.940190718710799286e-03 3.668472386750971231e-02
-1.113965758330380668e-01 3.707709341926854023e-03 -2.268722013052456091e-02 1.626597880774571236e-01 -9.681561543337784473e-03 5.854102662234694950e-03 -1.506608095775038847e-02 1.139018367810696805e-02 -1.151940566554480582e-03 -7.005899639012090965e-03 -4.746895950849215444e-03 -2.593479414366195099e-03 -5.428691245866481933e-03 9.016449345779263894e-03 -7.986033727134006673e-04 1.600672854312659016e-02 1.070910736940537331e-02 -9.462088343277193572e-03 -1.335898607329634794e-02 2.926494784438444727e-03 -2.603387446282410308e-03 -4.612100563083721197e-03 -2.284202842591468580e-02 1.068174142918691845e-02 -9.696812260068523107e-03
2.278587636410105144e-02 3.052916114263992068e-03 2.652395845598837579e-02 -9.681561543337787942e-03 1.624816381553894906e-01 4.353869982583848282e-03 1.159881355738238799e-02 -9.386262566793663687e-04 6.345653201969680274e-03 3.484176898962671842e-04 -3.137720777955799872e-02 -2.309621703701806878e-03 -1.365896932364134633e-02 -1.367127007799254234e-04 -1.217208366710573544e-02 5.762018632064826520e-03 3.398777869026654852e-03 -2.303339789244788615e-03 -1.330050901184188410e-03 -6.200830874889303422e-03 -1.063356136671743911e-02 -3.102139408867263248e-03 -5.132127939196322493e-03 6.872267402427212693e-03 8.032434657943331516e-03
-2.960111216738383830e-02 5.018957639555920308e-02 7.016576636282228357e-03 5.854102662234694950e-03 4.353869982583846547e-03 1.977776052717735988e-01 -1.666093304216923615e-02 -1.458775778236342602e-03 -8.253188032356556514e-03 -1.929933909633483463e-02 -1.594741863054498221e-02 1.872750440104826997e-02 -2.423228014726007754e-02 -7.152733706181182635e-03 -1.295839756895362160e-03 1.980602639391242092e-02 1.156861942785052805e-02 1.342339729376463208e-03 1.277217003144718276e-02 -9.266491634838351990e-03 6.006828694809086648e-03 -5.256651210723426761e-03 -1.288985033171576033e-02 1.365052813135429755e-02 1.308638636772339013e-02
1.086354515197154175e-02 6.579125453672567125e-02 8.404876266706131499e-03 -1.506608095775038153e-02 1.159881355738238452e-02 -1.666093304216922574e-02 1.764448817978220008e-01 -1.766172208652145789e-02 -6.115564979694497819e-03 -3.279227797667093412e-03 2.041668927311156203e-03 1.403172754114156637e-02 -1.916619505690631692e-02 2.311855237184304995e-03 1.027456995868976548e-02 6.599512520104366996e-04 -9.365828234946379713e-04 -9.331126893497455194e-03 -5.383709162088648470e-03 1.205012097395223927e-02 -1.452903846641299089e-02 -3.770471016605140939e-03 -2.316860280863320895e-03 1.340100464223156068e-02 7.826555551980932113e-03
2.638474005748633194e-02 7.771980965648540851e-02 1.034674852020216716e-02 1.139018367810696979e-02 -9.386262566793678866e-04 -1.458775778236345421e-03 -1.766172208652146483e-02 1.756578500229656614e-01 1.366201425825187138e-02 -6.705709003985988424e-03 -1.498376128156004303e-03 -5.948573776235525912e-03 -2.933676651254084160e-03 8.755905887473484916e-03 -8.398303578913747861e-03 1.075316458974974639e-02 2.366191893414374553e-02 -1.804172523569357077e-03 -1.721549741723986653e-03 -2.041377497476650968e-02 -1.214151663585848542e-02 1.019869490903794465e-03 -1.516320585566162046e-02 6.579443839830031830e-03 -1.207792348770307146e-02
8.161230010131814705e-02 1.000048593763394056e-01 1.704625606271478397e-02 -1.151940566554480582e-03 6.345653201969677672e-03 -8.253188032356559983e-03 -6.115564979694494349e-03 1.366201425825186618e-02 1.757808087313864898e-01 -6.081988541700905464e-03 2.536090720361759698e-02 -1.320278207019387993e-02 -6.259732795221174990e-03 5.696169869845175114e-03 8.409656828836485284e-03 1.063929485317442053e-02 -1.364662770701315607e-02 1.407766997193257361e-02 -4.900154969569538686e-03 -4.717675262908592525e-04 -2.732379308442570154e-02 -1.294518722570665338e-02 -6.359280707707282675e-03 -1.349669481794292004e-02 1.627508995787511903e-02
5.879560462191080195e-02 4.852612100752091984e-02 8.541738603004405198e-03 -7.005899639012090098e-03 3.484176898962664795e-04 -1.929933909633483116e-02 -3.279227797667095146e-03 -6.705709003985988424e-03 -6.081988541700903729e-03 1.800977215785659336e-01 -1.596288757404632289e-02 6.972244947714858684e-03 4.116279748620744854e-03 7.560125732814289453e-05 -8.761800553713705239e-03 -1.341666334112119304e-03 -1.304133591852260979e-02 -1.748516357045112879e-02 5.627988460552958185e-03 4.193012216780938120e-03 1.179805596951629364e-02 4.106024986597705227e-03 2.254592087507377787e-02 -1.671382650111142123e-03 1.308816303496832022e-03
