-6.671403848849757345e-01 -9.977402739913456831e-01
-7.448409831945204118e-01 -6.504436674849305156e-02
1.611244628453091608e-03 -1.126616321984661058e-02
2.984424261006941598e-03 -2.700602620255015615e-03
-2.040452570770041364e-03 -4.998469768370995478e-03
6.335646837968932207e-04 7.775649425903007235e-03
1.137918635739405045e-03 6.057461477942912773e-03
1.046181089729788724e-02 1.868971533510484576e-03
-2.437279409339058404e-03 -3.924440943009982995e-03
1.692390034904910990e-03 2.885093909800805472e-03
