5.699380041410757880e-02
8.547884497599562981e-02
2.333741394577619477e-01
2.409033650399298176e-01
4.897193498341153445e-02
4.098216971758716215e-02
7.795173413082637226e-02
8.824378592311921121e-02
9.113056362171677305e-02
3.596966173554387580e-02
