2.948736605418701640e+00 2.021331018328871576e-02 -2.689394332768147225e-02
2.021331018328871576e-02 2.184944586674998634e-02 2.305516550418847024e-04
-2.689394332768147225e-02 2.305516550418847024e-04 2.941394871454862045e-02
