3.882104860167891192e-02
1.759824063702470909e-01
2.701501038157566939e-02
1.655840672047771134e-01
8.252862721607726049e-02
2.444988241408685148e-01
9.959468368071518543e-03
4.464763812651585673e-02
1.290239483400437148e-01
8.193896125014440979e-02
