6.817505318937567074e-03 9.988116472608479235e-01 -6.254734094931766082e-03 7.283217869696960098e-03 -1.377111913626175195e-02 3.083056059471716084e-02 -9.407767150099414707e-03 -3.490789932056774514e-02 -2.131144033356477743e-02 -1.730388570679454799e-02
-1.399107323872602823e-02 2.757066221944040954e-02 8.356626927767433002e-03 2.211408395738228769e-02 -2.217335509822865314e-02 1.452214955502333787e-02 -5.075731870699870920e-04 -6.950943253600147184e-03 -9.992484223296870249e-01 -6.349559370828928608e-03
1.692072685713704935e-02 1.676449938510283719e-02 -1.334108827752232031e-02 -1.066178991495810371e-02 4.372318265224021602e-03 2.642198574187043080e-03 9.997547148036007858e-01 -1.117866169819331252e-03 5.625835066835842453e-03 9.173747263341825234e-03
-1.701206187938521935e-02 4.153075507218278659e-03 -6.389579977305516294e-03 -3.266272566633884097e-03 9.991650903747349988e-01 -8.768371156130458019e-03 9.621378003461199951e-03 2.162480835754041278e-02 7.447075953299306730e-03 1.004451244086387342e-03
9.991386023615114187e-01 1.242137608979964128e-02 1.210112714135779541e-03 4.374742919767467091e-03 -7.718849573471833238e-03 6.866483698753433895e-01 -3.672307077446065274e-03 6.943841262823596296e-03 4.254788496907312839e-03 -2.408773841398242563e-02
-2.149486026754247880e-02 -5.618389767118116100e-03 -7.164746853382619740e-01 -4.150463406626381940e-03 -9.126169816931279516e-03 7.219207340676344620e-01 1.514786438701157256e-02 1.919892105628310391e-02 -1.159877697244876202e-02 -1.937841491521640619e-02
-1.303244740394540746e-02 -4.954532486717283871e-03 -6.971743992811862967e-01 3.650739909732291302e-03 -1.481155247354083195e-02 7.741824643695716102e-02 -6.145350126018616493e-04 -6.512858408366254404e-01 -1.710801029744161636e-02 -3.811854866622124260e-03
4.087724004286546857e-03 3.065827478766500538e-02 7.536924286743689957e-03 -9.261441006869777781e-03 1.635355995687089517e-02 -2.948775325662502875e-03 6.131450421033052267e-03 -7.573056547984563514e-01 8.081996862519222639e-04 -6.952449354165148865e-01
-2.291102341843324203e-03 -1.208403065142416022e-03 -8.425594187263275858e-03 7.239811976114857162e-01 -1.601002788920186104e-02 9.190120936464438520e-03 5.312614809315365817e-03 6.842913720843417889e-03 -2.144724371778548855e-02 -7.177514365189657797e-01
-1.581996126559331514e-02 1.284760967752278903e-02 -1.244410452940971322e-02 6.892382304537676418e-01 -9.093623790343872276e-03 3.528392033186023360e-03 1.890808742742919855e-04 1.074703485842020551e-02 -7.439603720413344792e-03 8.495580185324955874e-03
