7.312655957720513508e-03 9.988111639262002850e-01 -9.852746646796025493e-03 -8.623386979328058130e-03 -4.115070532416071486e-02 -1.179195673975374885e-02 1.800067583806917726e-02 2.151810587866995889e-02 -1.193870506834642268e-03 1.246776368959130049e-02
-3.706862961320128973e-03 2.789840109859687348e-02 -5.144735966208023419e-04 -2.316116222287644896e-02 -6.306154520480362381e-03 9.357207724865155077e-03 6.137491321381152720e-03 9.992372352203739982e-01 8.080622937538216310e-03 2.112549888346047094e-02
-7.489781155998904809e-03 1.672852557848718280e-02 9.997561769119461816e-01 7.328098398028999420e-03 7.867036735739841441e-03 -1.752716694010731865e-02 -7.726693131110862374e-03 -5.563495610703900543e-03 -2.457390622507326858e-02 -1.955835452497147343e-03
-1.972228663571507987e-03 4.101364836669930958e-03 9.592623263626214383e-03 1.966366187375672044e-03 8.774220975439284143e-03 1.593807543853902400e-02 -1.218887717125656696e-03 -7.444670843099927132e-03 -6.991276616889162410e-03 -9.991706550772941897e-01
-7.157175584103707688e-01 1.307255997152555367e-02 -3.380297559118810267e-03 -1.811070696598473476e-03 -1.148154532513857677e-02 -9.993765181198567271e-01 2.410801359730693413e-02 -4.307971038828169695e-03 -6.093623042870147805e-03 7.745438965175356627e-03
-6.982496775507521791e-01 -5.106858249499382670e-03 1.475242358144118748e-02 8.913631035690400273e-03 -1.280702192640749415e-02 9.051729876461933957e-03 2.009011857121550601e-02 1.189404824208587300e-02 -7.462480941514968436e-01 1.156818927197791023e-02
1.065885864718121899e-03 -5.025771156807061317e-03 8.978087072629706495e-05 -5.881380765060825744e-03 -6.890243078824211942e-01 1.251034517459991002e-02 3.871156046691121184e-03 1.765001789361278495e-02 -6.648203559720147204e-01 1.369149371476690615e-02
1.203909816862885245e-03 3.031649688387326458e-02 6.328303989665478441e-03 8.423527522316232030e-03 -7.211615670662753219e-01 -3.835479396044202786e-03 6.922313636270100989e-01 -1.083913184751896441e-03 7.014246989465266688e-03 -1.684087953030902196e-02
-8.024415510164773294e-03 -1.262455085416871060e-03 5.387350386719775945e-03 -7.231624127479652220e-01 -3.223802328133382449e-03 2.307336691646085566e-03 7.206427397167881610e-01 2.096912023778831416e-02 -1.038480314547319747e-02 1.785610901929734345e-02
-1.259106718531808125e-03 1.258408891078284172e-02 2.958994251643679257e-04 -6.900575886670522463e-01 5.471045041212220517e-02 1.415154994663561996e-02 -8.191780469698347125e-03 7.944448383913792905e-03 -1.462954584995973702e-02 8.289585333343809509e-03
