1.576233846987035392e+00 1.311173636324063585e+00 -5.032447907753647212e-03
1.311173636324063807e+00 1.408564351053300800e+00 -6.311897074601703628e-03
-5.032447907753647212e-03 -6.311897074601702760e-03 1.520180195966343815e-02
