2.907297199496533969e-03 -9.995950482657198766e-01 -6.693307697180257872e-03 3.955656646197740385e-03 1.423461294938269117e-03
-6.006150223802861690e-03 -1.485658163985617911e-02 9.995261184651618169e-01 -8.968858122128914312e-03 -1.091740086556373772e-02
-6.898764292103308771e-01 -1.274534450536385019e-02 -1.220129229177754210e-02 -2.758943701858258823e-02 9.991346607628647236e-01
-7.235487575135348681e-01 -4.062381619146339558e-03 -1.171836810457054130e-02 7.455534370035068470e-01 3.595960296715446092e-02
-2.431581923081033934e-05 9.263434221545322964e-03 -8.051887750244480016e-03 6.652035443214211474e-01 3.909065561314496381e-03
-2.041231381461824923e-02 -1.037289335633641372e-03 7.004837969310530581e-04 -1.235498563487284849e-03 -1.162192299545104085e-02
7.261880081200775341e-03 1.615104677011390197e-02 4.568032014389865683e-03 -1.628389295154716865e-02 3.695236568006617832e-04
8.632581889845360222e-04 2.298310214988106821e-04 9.003737153352205438e-03 -1.385096430717904122e-02 -9.094460648436395248e-03
5.736504449631128245e-03 4.067776180424222923e-04 -1.465163776691547244e-02 -1.797347926049415109e-02 2.008875841345376424e-03
-3.618787993638496289e-04 -7.881175598189125650e-03 -1.531725141982166055e-02 -3.932649060527424953e-03 -8.853784555911292653e-03
