8.071024412091657441e-01 7.896249913193700287e-01 7.891913145957499820e-01
7.896249913193701397e-01 1.107368809672056198e+00 1.045509405482501819e+00
7.891913145957499820e-01 1.045509405482501819e+00 1.085528749118778169e+00
