1.005313515663146973e+00 9.868392348289489746e-01 9.920527935028076172e-01
9.868392348289489746e-01 9.951531887054443359e-01 9.867040514945983887e-01
9.920527935028076172e-01 9.867040514945983887e-01 9.995332956314086914e-01
