1.240702873916840060e-02 4.917325516276213788e-03 4.690859447592561453e-03
4.917325516276212921e-03 1.505875381136677182e+00 1.354024644554282064e+00
4.690859447592561453e-03 1.354024644554282286e+00 1.481717590124154604e+00
