8.066322207450866699e-01 7.891028523445129395e-01 7.886828184127807617e-01
7.891028523445129395e-01 1.107639551162719727e+00 1.045461058616638184e+00
7.886828184127807617e-01 1.045461058616638184e+00 1.085728049278259277e+00
